0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,"Food, Beverages & Tobacco",87106,0,87106,14645,0,14645,-1256,-28,-1283,-211,-5,-216,-580,0,-580,-97,0,-97,81485,0,81485,13560,0,13560
12,Forest Materials,621,0,621,104,0,104,28,2,30,5,0,5,-3,0,-3,-1,0,-1,673,0,673,112,0,112
13,General Industrials,10661,0,10661,1792,0,1792,65,0,65,11,0,11,-29,0,-29,-5,0,-5,11036,0,11036,1836,0,1836
14,Hardware Technology & Equipment,99,0,99,17,0,17,3,0,3,1,0,1,-7,0,-7,-1,0,-1,107,0,107,18,0,18
15,Healthcare Equipment & Supplies,260,0,260,44,0,44,0,0,0,0,0,0,-3,0,-3,0,0,0,271,0,271,45,0,45
16,Healthcare Services,6074,125,6199,1021,21,1042,26,-2,24,4,0,4,-11,0,-11,-2,0,-2,6082,125,6207,1012,21,1033
17,"Hotels, Restaurants & Tourism",6705,0,6705,1127,0,1127,36,4,40,6,1,7,47,0,47,8,0,8,7026,0,7026,1169,0,1169
18,Household & Personal Products,47862,0,47862,8047,0,8047,434,2,436,73,0,73,53,0,53,9,0,9,47170,0,47170,7849,0,7849
19,Media,22083,880,22963,3713,148,3861,112,24,137,19,4,23,79,-22,57,13,-4,9,23953,864,24817,3986,144,4130
20,Metals & Mining,58285,357,58642,9799,60,9859,1180,1,1181,198,0,198,214,27,241,36,4,40,59083,419,59501,9832,70,9902
21,Oil & Gas,118519,2884,121403,19926,485,20411,232,-3,229,39,-1,38,-788,-675,-1462,-131,-112,-243,114039,2209,116247,18977,368,19344
22,Pharmaceuticals & Biotechnology,100212,25,100237,16849,4,16853,913,47,960,154,8,162,320,0,320,52,0,52,107263,25,107288,17849,4,17854
23,Realty,20613,250,20863,3466,42,3508,181,-6,175,30,-1,29,73,0,73,12,0,12,21479,250,21729,3574,42,3616
24,Retailing,4273,0,4273,718,0,718,30,0,30,5,0,5,102,0,102,17,0,17,4354,0,4354,725,0,725
25,Software & Services,227046,0,227046,38173,0,38173,-853,-105,-958,-143,-18,-161,183,0,183,30,0,30,239082,0,239082,39785,0,39785
26,Telecom Services,38668,460,39128,6501,77,6578,267,-44,223,45,-7,38,44,0,44,7,0,7,38987,460,39447,6488,77,6564
27,Telecommunications Equipment,181,0,181,30,0,30,-2,0,-2,0,0,0,4,0,4,1,0,1,186,0,186,31,0,31
28,"Textiles, Apparels & Accessories",21820,0,21820,3669,0,3669,62,-4,58,10,-1,9,-31,0,-31,-5,0,-5,23319,0,23319,3880,0,3880
29,Transportation,22646,0,22646,3807,0,3807,48,-21,27,9,-3,6,-253,0,-253,-42,0,-42,23571,0,23571,3922,0,3922
29 a,Airlines,113,0,113,19,0,19,0,0,0,0,0,0,-18,0,-18,-3,0,-3,100,0,100,17,0,17
29 b,Logistics,1681,0,1681,283,0,283,11,-2,9,2,0,2,9,0,9,1,0,1,1811,0,1811,301,0,301
29 c,Marine Port & Services,10867,0,10867,1827,0,1827,100,-1,99,17,0,17,-9,0,-9,-2,0,-2,11399,0,11399,1897,0,1897
29 d,Roads & Highways,2172,0,2172,365,0,365,32,-1,31,5,0,5,-45,0,-45,-7,0,-7,2469,0,2469,411,0,411
29 e,Shipping,1603,0,1603,270,0,270,6,0,6,1,0,1,-37,0,-37,-6,0,-6,1514,0,1514,252,0,252
29 f,Surface Transportation,19,0,19,3,0,3,3,0,3,1,0,1,3,0,3,0,0,0,22,0,22,4,0,4
29 g,Transport Related Services,6189,0,6189,1041,0,1041,-104,-17,-121,-17,-3,-20,-156,0,-156,-26,0,-26,6256,0,6256,1041,0,1041
30,Utilities3,68592,1047,69639,11532,176,11708,1299,541,1839,218,91,309,489,45,534,81,8,88,72798,1092,73890,12114,182,12296
31,Sovereign,0,104394,104394,0,17552,17552,0,12711,12711,0,2137,2137,0,498,498,0,83,83,0,105357,105357,0,17532,17532
32,Others4,64292,45291,109583,10809,7615,18424,3881,3590,7471,653,604,1257,470,-1106,-636,78,-184,-106,67986,44815,112801,11313,7458,18771
,Grand Total,1682055,193867,1875922,282801,32595,315396,11435,17709,29144,1925,2977,4902,1138,-961,178,187,-160,27,1715429,194106,1909535,285461,32301,317762
"1 ""Other Financial Services"" includes Financial Sector other than ""Bank"".  Sub-category under ""Other  Financial Services"" are as follows:","1 ""Other Financial Services"" includes Financial Sector other than ""Bank"".  Sub-category under ""Other  Financial Services"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
- Financial  Institutions,- Financial  Institutions,,,,,,,,,,,,,,,,,,,,,,,,
- Holding Companies,- Holding Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Housing Finance  Companies,- Housing Finance  Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Investment Companies,- Investment Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Other Finance  companies (including NBFCs),- Other Finance  companies (including NBFCs),,,,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,,
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,,
Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,,
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,,
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,,
KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,,
BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,,
3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,,
"3Sub-category  under ""Utilities"" are as follows:","3Sub-category  under ""Utilities"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
- Electric  Utilities,- Electric  Utilities,,,,,,,,,,,,,,,,,,,,,,,,
- Other  Utilities (Including Pipelines),- Other  Utilities (Including Pipelines),,,,,,,,,,,,,,,,,,,,,,,,
4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,,,,,,,,,,,,,,,,,,,,,
Sr.  No.,Companies,"As on June  30, 2014 in INR Cr.",Companies,"As on June  15, 2014 in INR Cr.",,,,,,,,,,,,,,,,,,,,,
1,Exim Bank,4019,Exim Bank,3931,,,,,,,,,,,,,,,,,,,,,
2,SIDBI,2764,SIDBI,2764,,,,,,,,,,,,,,,,,,,,,
3,EMGFL Ltd,2634,NABARD,2727,,,,,,,,,,,,,,,,,,,,,
4,NABARD,2532,EMGFL Ltd,2668,,,,,,,,,,,,,,,,,,,,,
5,National Housing Bank,1890,National Housing Bank,2440,,,,,,,,,,,,,,,,,,,,,
6,Sistema Shyam Teleser,1280,Sistema Shyam Teleser,1280,,,,,,,,,,,,,,,,,,,,,
7,J.P. MORGAN SECURITIES INDIA PRIVATE LIMITED,1250,Volkswagen FIN CP,1128,,,,,,,,,,,,,,,,,,,,,
8,Goswami Infratech Private Limited,1200,Goswami Infratech Private Limited,1110,,,,,,,,,,,,,,,,,,,,,
9,Volkswagen FIN CP,1128,Vodafone India Ltd,1020,,,,,,,,,,,,,,,,,,,,,
10,Vodafone India Ltd,1020,Avantha Holdings Limited,950,,,,,,,,,,,,,,,,,,,,,
,Total,19717,Total,20018,,,,,,,,,,,,,,,,,,,,,
Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,,
"AUC as on June 15, 2014","AUC as on June 15, 2014",59.4783,,,,,,,,,,,,,,,,,,,,,,,
"Net Investment June 01-15, 2014","Net Investment June 01-15, 2014",59.4783,,,,,,,,,,,,,,,,,,,,,,,
"AUC as on June 30, 2014","AUC as on June 30, 2014",60.0933,,,,,,,,,,,,,,,,,,,,,,,
"Net Investment June 16-30, 2014","Net Investment June 16-30, 2014",60.0933,,,,,,,,,,,,,,,,,,,,,,,
INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,,
"Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".","Note: BSE had classified more  than 3400 number of issuers into 31 sectors. SEBI has decided to rely on the  BSE classification. Any FII investment outside those 3400 issueres, is  classified under ""Others"".",,,,,,,,,,,,,,,
