0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
Sr.  No.,Companies,"As on April  30, 2014 in INR Cr.",Companies,"As onApril  15, 2014 in INR Cr.",,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
1,EMGFL Ltd,2668,EMGFL Ltd,2703,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
2,SIDBI,1986,Exim Bank,2644,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
3,National Housing  Bank,1793,NABARD,2569,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
4,Exim Bank,1644,SIDBI,1916,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
5,NABARD,1620,National Hou,1569,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
6,SISTEMA SHYAM  TELESER,1280,SISTEMA SHY,1280,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
7,J.P.MORGAN CP,975,J.P.MORGAN,975,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
8,Avantha Holdings  Limited,950,Avantha Hold,950,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
9,VOLKSWAGEN FIN  CP,876,VOLKSWAGE,876,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
10,TRIL Infopark  Ltd,810,TRIL Infopark,810,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,Total,14602,Total,16292,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,"AUC as on  April 30, 2014",60.3375,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,"Net  Investment April 16-30, 2014",60.3375,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,"AUC as on  April 15, 2014",60.262,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,"Net  Investment April 01-15, 2014",60.262,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2014"
"Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of issuers into  31 sectors. SEBI has decided to rely on the BSE classification. Any FII  investment outside those 3400 issueres, is classified under  ""Others"".",,,,,,,,,,"April 30, 2014"
"Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.","Disclaimer -  The AUC figures for the fortnight ending April 30, 2014 has been revised.",,,,,,,,,,"April 30, 2014"
