0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
20,Metals & Mining,40960,504,41464,6028,74,6102,-145,0,-145,-21,0,-21,219,0,219,32,0,32,36975,505,37479,5419,74,5493,"January 15, 2017"
21,Oil & Gas,137397,34,137430,20219,5,20224,1423,-42,1381,209,-6,203,589,0,589,86,0,86,142593,34,142627,20899,5,20903,"January 15, 2017"
22,Pharmaceuticals & Biotechnology,131395,0,131395,19336,0,19336,-1302,0,-1302,-192,0,-192,-664,0,-664,-97,0,-97,133582,0,133582,19578,0,19578,"January 15, 2017"
23,Realty,13640,575,14215,2007,85,2092,2,0,2,0,0,0,-133,0,-133,-19,0,-19,14319,575,14894,2099,84,2183,"January 15, 2017"
24,Retailing,5754,0,5754,847,0,847,-42,0,-42,-6,0,-6,25,0,25,4,0,4,5602,0,5602,821,0,821,"January 15, 2017"
25,Software & Services,229191,0,229191,33727,0,33727,-220,0,-220,-32,0,-32,-648,0,-648,-95,0,-95,222660,0,222660,32633,0,32633,"January 15, 2017"
26,Telecom Services,28713,2124,30836,4225,313,4538,-285,0,-285,-42,0,-42,-20,-90,-111,-3,-13,-16,29190,2039,31229,4278,299,4577,"January 15, 2017"
27,Telecommunications Equipment,240,0,240,35,0,35,1,0,1,0,0,0,-1,0,-1,0,0,0,245,0,245,36,0,36,"January 15, 2017"
28,"Textiles, Apparels & Accessories",20509,0,20509,3018,0,3018,41,0,41,6,0,6,99,0,99,14,0,14,21669,0,21669,3176,0,3176,"January 15, 2017"
29,Transportation,28957,699,29656,4261,103,4364,-511,0,-511,-75,0,-75,-304,0,-304,-45,0,-45,30899,719,31618,4529,105,4634,"January 15, 2017"
29 a,Airlines,212,699,911,31,103,134,-5,0,-5,-1,0,-1,15,0,15,2,0,2,257,699,956,38,102,140,"January 15, 2017"
29 b,Logistics,2553,1,2553,376,0,376,-1,0,-1,0,0,0,-27,0,-27,-4,0,-4,2579,1,2580,378,0,378,"January 15, 2017"
29 c,Marine Port & Services,16505,0,16505,2429,0,2429,-349,0,-349,-51,0,-51,-312,0,-312,-46,0,-46,17581,0,17581,2577,0,2577,"January 15, 2017"
29 d,Roads & Highways,2280,0,2280,336,0,336,-11,0,-11,-2,0,-2,25,0,25,4,0,4,2513,20,2533,368,3,371,"January 15, 2017"
29 e,Shipping,1391,0,1391,205,0,205,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,1470,215,0,215,"January 15, 2017"
29 f,Surface Transportation,26,0,26,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,4,0,4,"January 15, 2017"
29 g,Transport Related Services,5990,0,5990,881,0,881,-146,0,-146,-21,0,-21,-6,0,-6,-1,0,-1,6472,0,6472,949,0,949,"January 15, 2017"
30,Utilities3,76490,6507,82998,11256,958,12214,-196,310,115,-29,46,17,-144,-428,-572,-21,-63,-84,80543,6095,86638,11804,893,12698,"January 15, 2017"
31,Sovereign,0,156637,156637,0,23050,23050,0,-4065,-4065,0,-598,-598,0,1046,1046,0,153,153,0,158966,158966,0,23298,23298,"January 15, 2017"
32,Others4,329711,103358,433070,48519,15210,63729,-1356,2840,1483,-200,418,218,-824,423,-400,-121,62,-59,353863,103981,457843,51862,15240,67102,"January 15, 2017"
,Grand Total,2039773,308234,2348007,300167,45359,345525,-7440,-1013,-8453,-1095,-149,-1244,-3809,243,-3565,-558,36,-523,2100969,309732,2410702,307920,45395,353315,"January 15, 2017"
